url,page_name
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-10?INTCMP=tcom_mob_phones_card_Pixel-10&sku=NGGPXL10128BK,Pixel 10 - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-9?INTCMP=tcom_mob_phones_card_Pixel-9&sku=NLGGPXL9128BK,Pixel 9 - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-9-pro?INTCMP=tcom_mob_phones_card_Pixel-9-Pro&sku=NLGGPXL9P128BK,Pixel 9 Pro - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-9-pro-fold?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-Fold&sku=NLGGP9PF256BK,Pixel 9 Pro Fold - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-9-pro-xl?INTCMP=tcom_mob_phones_card_Pixel-9-Pro-XL&sku=NLGGP9PXL128BK,Pixel 9 Pro XL - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-10-pro-fold,Pixel 10 Pro Fold - YT
https://www.telus.com/en/ab/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - AB
https://www.telus.com/en/bc/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - BC
https://www.telus.com/en/mb/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - MB
https://www.telus.com/en/nb/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - NB
https://www.telus.com/en/nl/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - NL
https://www.telus.com/en/ns/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - NS
https://www.telus.com/en/nt/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - NT
https://www.telus.com/en/nu/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - NU
https://www.telus.com/en/on/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - ON
https://www.telus.com/en/pe/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - PE
https://www.telus.com/en/qc/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - QC
https://www.telus.com/en/sk/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - SK
https://www.telus.com/en/yt/business/small/smartphones/google-pixel-9a?INTCMP=tcom_mob_phones_card_Pixel-9a&sku=NGGPXL9A128BK,Pixel 9a - YT
https://www.telus.com/en/ab/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - AB
https://www.telus.com/en/bc/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - BC
https://www.telus.com/en/mb/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - MB
https://www.telus.com/en/nb/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - NB
https://www.telus.com/en/nl/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - NL
https://www.telus.com/en/ns/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - NS
https://www.telus.com/en/nt/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - NT
https://www.telus.com/en/nu/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - NU
https://www.telus.com/en/on/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - ON
https://www.telus.com/en/pe/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - PE
https://www.telus.com/en/qc/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - QC
https://www.telus.com/en/sk/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - SK
https://www.telus.com/en/yt/business/small/smartphones/samsung-galaxy-z-flip7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip7&sku=NLSSFLIP7256BE,Galaxy Z Flip7 - YT
https://www.telus.com/en/ab/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - AB
https://www.telus.com/en/bc/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - BC
https://www.telus.com/en/mb/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - MB
https://www.telus.com/en/nb/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - NB
https://www.telus.com/en/nl/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - NL
https://www.telus.com/en/ns/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - NS
https://www.telus.com/en/nt/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - NT
https://www.telus.com/en/nu/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - NU
https://www.telus.com/en/on/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - ON
https://www.telus.com/en/pe/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - PE
https://www.telus.com/en/qc/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - QC
https://www.telus.com/en/sk/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - SK
https://www.telus.com/en/yt/business/small/smartphones/samsung-galaxy-z-fold7?INTCMP=tcom_mob_phones_card_Galaxy-Z-Fold7&sku=NLSSFOLD7256BE,Galaxy Z Fold7 - YT
https://www.telus.com/en/ab/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - AB
https://www.telus.com/en/bc/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - BC
https://www.telus.com/en/mb/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - MB
https://www.telus.com/en/nb/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - NB
https://www.telus.com/en/nl/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - NL
https://www.telus.com/en/ns/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - NS
https://www.telus.com/en/nt/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - NT
https://www.telus.com/en/nu/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - NU
https://www.telus.com/en/on/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - ON
https://www.telus.com/en/pe/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - PE
https://www.telus.com/en/qc/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - QC
https://www.telus.com/en/sk/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - SK
https://www.telus.com/en/yt/business/small/smartphones/samsung-galaxy-s25-edge?INTCMP=tcom_mob_phones_card_Galaxy-S25-Edge&sku=NSSGS25E256BK,Galaxy S25 Edge - YT
https://www.telus.com/en/ab/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - AB
https://www.telus.com/en/bc/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - BC
https://www.telus.com/en/mb/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - MB
https://www.telus.com/en/nb/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - NB
https://www.telus.com/en/nl/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - NL
https://www.telus.com/en/ns/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - NS
https://www.telus.com/en/nt/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - NT
https://www.telus.com/en/nu/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - NU
https://www.telus.com/en/on/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - ON
https://www.telus.com/en/pe/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - PE
https://www.telus.com/en/qc/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - QC
https://www.telus.com/en/sk/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - SK
https://www.telus.com/en/yt/business/small/smartphones/iphone-15-pro?INTCMP=tcom_mob_phones_card_iPhone-15-Pro&sku=NLAIP15P256GY,iPhone 15 Pro - YT
https://www.telus.com/en/ab/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - AB
https://www.telus.com/en/bc/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - BC
https://www.telus.com/en/mb/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - MB
https://www.telus.com/en/nb/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - NB
https://www.telus.com/en/nl/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - NL
https://www.telus.com/en/ns/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - NS
https://www.telus.com/en/nt/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - NT
https://www.telus.com/en/nu/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - NU
https://www.telus.com/en/on/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - ON
https://www.telus.com/en/pe/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - PE
https://www.telus.com/en/qc/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - QC
https://www.telus.com/en/sk/business/small/smartphones/samsung-galaxy-z-flip6?INTCMP=tcom_mob_phones_card_Galaxy-Z-Flip6&sku=NLSSFLIP6256SL,Galaxy Z Flip6 - SK
